fold,train_start_year,train_end_year,test_start_year,scenario,description,long_prd,short_prd,channel_bins,extreme_value,top_n,composite_score,mean_annual_return,min_annual_return,mean_sharpe,mean_max_drawdown,worst_max_drawdown,mean_fill_ratio,mean_target_overlap,mean_cash_weight,annual_return_std,mean_cost,train_rank
2,2021,2023,2024,p_l10_s3_b3_e1_n80_tc50_buf4,"L=10, S=3, bins=3, E=1, top_n=80, tc50_buf2",10,3,3,1,80,0.17670173861880897,0.10804309383441812,0.07662572825112512,0.4030387531316995,-0.1484184733602268,-0.1568258196875434,0.8765636688111479,0.9053976380321394,0.059810728312626495,0.0959094117190847,0.20220560187632852,54
3,2022,2024,2025,p_l20_s3_b3_e1_n120_tc50_buf4,"L=20, S=3, bins=3, E=1, top_n=120, tc50_buf2",20,3,3,1,120,0.8998139846556108,0.09583376912320547,0.07250905183946044,0.21273724202202843,-0.2267805684816747,-0.23551398106851218,0.8863267432444739,0.9237771559880995,0.029194011633733363,0.03996302750829931,0.20381677360773018,1
3,2022,2024,2025,p_l40_s3_b3_e1_n120_tc50_buf4,"L=40, S=3, bins=3, E=1, top_n=120, tc50_buf2",40,3,3,1,120,0.8921963301045213,0.08611239744775287,0.06793434665241516,0.1756832410941991,-0.2117201824302081,-0.2130397725326859,0.8986287483259476,0.9270179496665948,0.03640246674198519,0.04408782678234358,0.2057135194755254,2
3,2022,2024,2025,p_l10_s10_b3_e1_n120_tc50_buf4,"L=10, S=10, bins=3, E=1, top_n=120, tc50_buf2",10,10,3,1,120,0.8512364350428496,0.0832561747198058,0.07272138973805631,0.17293754608771422,-0.25710670557665466,-0.2655510171859409,0.9029823387888116,0.9307362927138443,0.033583113413757235,0.0557040693951567,0.20498710756982041,3
3,2022,2024,2025,p_l20_s10_b3_e1_n120_tc50_buf4,"L=20, S=10, bins=3, E=1, top_n=120, tc50_buf2",20,10,3,1,120,0.8474127493779928,0.07758446678582111,0.057392156280468454,0.14853235082120508,-0.2236174511783909,-0.2308582677556974,0.892816485301811,0.9273146343907673,0.030614162499720765,0.017252044009632612,0.202052154367235,4
3,2022,2024,2025,p_l40_s3_b2_e1_n120_tc50_buf4,"L=40, S=3, bins=2, E=1, top_n=120, tc50_buf2",40,3,2,1,120,0.8468746582669273,0.07111423835947758,0.05358498115858801,0.1311973827876981,-0.20118720823708355,-0.20516957809991265,0.905880981748689,0.9315903949078387,0.035692480262733424,0.0609549143012321,0.2053010929289792,5
3,2022,2024,2025,p_l20_s3_b2_e1_n120_tc50_buf4,"L=20, S=3, bins=2, E=1, top_n=120, tc50_buf2",20,3,2,1,120,0.8468592249889886,0.07681791819542366,0.05610866677059656,0.15041845577671134,-0.21244634262254017,-0.21839792025100901,0.8965122276601009,0.9276441743054562,0.032789455478264985,0.04212606303046076,0.20443327752939647,6
3,2022,2024,2025,p_l20_s5_b3_e1_n120_tc50_buf4,"L=20, S=5, bins=3, E=1, top_n=120, tc50_buf2",20,5,3,1,120,0.8319576086173613,0.08157902194421081,0.06106583876183125,0.16418073352931917,-0.23195038664105694,-0.24049696253909592,0.8937201694152481,0.9261261917065039,0.032425776212673625,0.059638138296164774,0.2044055840275673,7
3,2022,2024,2025,p_l20_s3_b2_e1_n100_tc50_buf4,"L=20, S=3, bins=2, E=1, top_n=100, tc50_buf2",20,3,2,1,100,0.8199093747730845,0.08926268182993954,0.0669702236110179,0.19107853978563416,-0.21697413138785812,-0.22582882759018474,0.8764743520631266,0.9122868984951453,0.04106713124974166,0.0510045471216684,0.2043792941567046,8
3,2022,2024,2025,p_l20_s5_b2_e1_n120_tc50_buf4,"L=20, S=5, bins=2, E=1, top_n=120, tc50_buf2",20,5,2,1,120,0.8102330216351346,0.07500549640049001,0.05803703297469465,0.14478112618221067,-0.2129968648976402,-0.2175538320814644,0.8857326176728687,0.9229531984988958,0.030027324077373692,0.06510076249944506,0.20313833991077077,9
3,2022,2024,2025,p_l10_s10_b3_e1_n100_tc50_buf4,"L=10, S=10, bins=3, E=1, top_n=100, tc50_buf2",10,10,3,1,100,0.8081122693712786,0.08846567772983718,0.07728954004387911,0.19111593060033297,-0.2460862145040026,-0.2571069565030868,0.8856076280302501,0.9155007752856474,0.0447428929454044,0.06702894016715083,0.20560998622236348,10
3,2022,2024,2025,p_l20_s3_b3_e1_n100_tc50_buf4,"L=20, S=3, bins=3, E=1, top_n=100, tc50_buf2",20,3,3,1,100,0.7964276997468176,0.0864025326424983,0.05915439757626695,0.18362543499009495,-0.21701728860171188,-0.22639871083778784,0.8712402386417212,0.9099906346364242,0.039789653626465436,0.031885052694569614,0.20420883519475486,11
3,2022,2024,2025,p_l40_s3_b2_e1_n100_tc50_buf4,"L=40, S=3, bins=2, E=1, top_n=100, tc50_buf2",40,3,2,1,100,0.7796968423450232,0.07454351362529926,0.05434670573638822,0.14221342641283508,-0.21188755929981307,-0.21413714325349398,0.8870902532777575,0.9168404633559817,0.044252803568582716,0.051046890724661675,0.2054765890545677,12
3,2022,2024,2025,p_l20_s5_b3_e1_n100_tc50_buf4,"L=20, S=5, bins=3, E=1, top_n=100, tc50_buf2",20,5,3,1,100,0.7742458935970742,0.08899300413420533,0.06304608715456572,0.18695389107037008,-0.22883349596271557,-0.23823294056155586,0.8712497468508383,0.9088648281118668,0.041307851251641665,0.06978558496452371,0.20432666289164053,13
3,2022,2024,2025,p_l40_s3_b3_e1_n100_tc50_buf4,"L=40, S=3, bins=3, E=1, top_n=100, tc50_buf2",40,3,3,1,100,0.7702768251577973,0.08037042463707549,0.05426622086924038,0.15731875094005726,-0.22104164690788972,-0.22233352047067134,0.8807274462102551,0.912005940065201,0.04617425561251719,0.03983585369421015,0.20606340120534258,14
3,2022,2024,2025,p_l20_s5_b2_e1_n100_tc50_buf4,"L=20, S=5, bins=2, E=1, top_n=100, tc50_buf2",20,5,2,1,100,0.7607898833344862,0.08502178059338077,0.054013658842394285,0.1761195423935612,-0.2098797585045132,-0.21675826416364607,0.8646416753917516,0.9061770699325022,0.039305314758904204,0.06011429024462614,0.2032791866883811,15
3,2022,2024,2025,p_l40_s5_b3_e1_n120_tc50_buf4,"L=40, S=5, bins=3, E=1, top_n=120, tc50_buf2",40,5,3,1,120,0.7566700559749137,0.05958423859249332,0.03542272597804219,0.09144669716097044,-0.21199729091107716,-0.21584772387389017,0.8968018557128663,0.9261774798706887,0.03638098474216242,0.031050875271645323,0.20485958553655503,16
3,2022,2024,2025,p_l40_s5_b3_e1_n100_tc50_buf4,"L=40, S=5, bins=3, E=1, top_n=100, tc50_buf2",40,5,3,1,100,0.7451384338553495,0.07672051651769397,0.04334135932062222,0.1465815843936763,-0.2070995384632197,-0.20839101857478037,0.8755712369606964,0.9092193303200651,0.046053701657323566,0.03642944223313057,0.2052068957461672,17
3,2022,2024,2025,p_l20_s10_b2_e1_n120_tc50_buf4,"L=20, S=10, bins=2, E=1, top_n=120, tc50_buf2",20,10,2,1,120,0.7183351033603427,0.05227817939588261,0.0412840930589462,0.06806166237033912,-0.2456209663315946,-0.254699610539472,0.8999509199328126,0.9286310538915673,0.035338505109146934,0.02574071276949917,0.20403271610430654,18
3,2022,2024,2025,p_l20_s10_b3_e1_n100_tc50_buf4,"L=20, S=10, bins=3, E=1, top_n=100, tc50_buf2",20,10,3,1,100,0.7087902157821824,0.060560773477469576,0.04344284955348798,0.09504298688519987,-0.2202538675823279,-0.22872045862476387,0.882999096198935,0.9138981078896086,0.04591706385272389,0.01927119153892655,0.2040815200442022,19
3,2022,2024,2025,p_l10_s10_b2_e1_n120_tc50_buf4,"L=10, S=10, bins=2, E=1, top_n=120, tc50_buf2",10,10,2,1,120,0.7078223863926465,0.04984601071285883,0.038391824571580635,0.06475322006759217,-0.23721610840391522,-0.24699886695363837,0.8993378080451812,0.9293382485583623,0.03275262096406131,0.05047525016128826,0.20431689882709578,20
3,2022,2024,2025,p_l40_s10_b3_e1_n120_tc50_buf4,"L=40, S=10, bins=3, E=1, top_n=120, tc50_buf2",40,10,3,1,120,0.703253391114196,0.052765767721082754,0.030875421723684404,0.06850294553505691,-0.22770523783436009,-0.22921820369357027,0.8999506676537199,0.9283436676582593,0.037171307623656655,0.06047249531468646,0.20153709886465768,21
3,2022,2024,2025,p_l10_s10_b3_e1_n80_tc50_buf4,"L=10, S=10, bins=3, E=1, top_n=80, tc50_buf2",10,10,3,1,80,0.7022815106072381,0.08877958427561151,0.0773501102596088,0.1931193984477294,-0.24792752140682467,-0.2617497379926348,0.861155401248594,0.8938784879402254,0.06048867471901423,0.06664592431014113,0.20502809845460404,22
3,2022,2024,2025,p_l10_s5_b3_e1_n120_tc50_buf4,"L=10, S=5, bins=3, E=1, top_n=120, tc50_buf2",10,5,3,1,120,0.6883552015287749,0.05781964487187349,0.035331677021997576,0.0908279447019025,-0.24844576805652277,-0.2622766915667366,0.8906891565624443,0.9271479260970836,0.029383674139093603,0.07833272862133553,0.2028339079888418,23
3,2022,2024,2025,p_l20_s5_b3_e1_n80_tc50_buf4,"L=20, S=5, bins=3, E=1, top_n=80, tc50_buf2",20,5,3,1,80,0.6844377131031012,0.09618767879795581,0.05957382292527846,0.21096592079573342,-0.22629150178798862,-0.23624927132530504,0.840875961510275,0.8851223127971911,0.053868495118289096,0.06140353005503885,0.20320338746857872,24
3,2022,2024,2025,p_l20_s3_b2_e1_n80_tc50_buf4,"L=20, S=3, bins=2, E=1, top_n=80, tc50_buf2",20,3,2,1,80,0.6737903731238761,0.08196705826153823,0.05523531663578307,0.16667002724742236,-0.22189575364696001,-0.23346673681349916,0.8511231041634635,0.8913228134715729,0.055074282710459964,0.04210658983197027,0.20353583302531847,25
3,2022,2024,2025,p_l20_s3_b3_e1_n80_tc50_buf4,"L=20, S=3, bins=3, E=1, top_n=80, tc50_buf2",20,3,3,1,80,0.6726844785345943,0.08557079878570256,0.04360516715134333,0.18030735747164442,-0.21418149673205042,-0.2238609071111307,0.851149343055099,0.8899194575763489,0.05689242796959569,0.03550922852428479,0.20405127413180735,26
3,2022,2024,2025,p_l40_s10_b2_e1_n120_tc50_buf4,"L=40, S=10, bins=2, E=1, top_n=120, tc50_buf2",40,10,2,1,120,0.6693531494186779,0.046236577586146285,0.028828788649691406,0.04809014401233716,-0.23590348048998278,-0.2389873828796404,0.8983728155979299,0.9270093890990706,0.038217160068546835,0.04773961547141295,0.20100683517300313,27
3,2022,2024,2025,p_l20_s10_b2_e1_n100_tc50_buf4,"L=20, S=10, bins=2, E=1, top_n=100, tc50_buf2",20,10,2,1,100,0.6593607079933487,0.05542037230169402,0.03627820270225035,0.07852754192777502,-0.23662628413798587,-0.24777368665928867,0.8828361710050951,0.9131659272323103,0.04660629929092465,0.018683753801009517,0.20528364747724812,28
3,2022,2024,2025,p_l20_s5_b2_e1_n80_tc50_buf4,"L=20, S=5, bins=2, E=1, top_n=80, tc50_buf2",20,5,2,1,80,0.6492549470909752,0.0833119046078558,0.05150126915178199,0.16942260383122326,-0.2134819955243984,-0.22304987172932234,0.8455936114177443,0.8866535604584377,0.0567135252285884,0.06640168233634137,0.2033197142333252,29
3,2022,2024,2025,p_l20_s10_b3_e1_n80_tc50_buf4,"L=20, S=10, bins=3, E=1, top_n=80, tc50_buf2",20,10,3,1,80,0.6389812581266042,0.07176055110523206,0.04238903419810369,0.13028970846315213,-0.20829792687223936,-0.2159923480367728,0.8542092206741891,0.889319577511644,0.06200844774230421,0.017205061999479996,0.2042275911629638,30
3,2022,2024,2025,p_l40_s3_b3_e1_n80_tc50_buf4,"L=40, S=3, bins=3, E=1, top_n=80, tc50_buf2",40,3,3,1,80,0.6359650298610571,0.07901420901931543,0.044817016371288876,0.15329280382298027,-0.21920821438606783,-0.22171885549262416,0.8512448471648093,0.8885807732364474,0.059523273956640144,0.04736187260556068,0.2051459106567176,31
3,2022,2024,2025,p_l40_s10_b3_e1_n100_tc50_buf4,"L=40, S=10, bins=3, E=1, top_n=100, tc50_buf2",40,10,3,1,100,0.6303257497175984,0.05784548563563684,0.025671183914641293,0.08339669416816341,-0.2264535151692364,-0.2283354751097879,0.8781905630708485,0.9107650184996712,0.04728878407323581,0.05533574469305423,0.20267901339062294,32
3,2022,2024,2025,p_l40_s5_b2_e1_n120_tc50_buf4,"L=40, S=5, bins=2, E=1, top_n=120, tc50_buf2",40,5,2,1,120,0.6161936070930711,0.03702327826391086,0.01715704570335297,0.021545059045146957,-0.2452510031698887,-0.24660604815214504,0.9021117621232959,0.9290281178542741,0.03644376314897346,0.061177386146315224,0.20490025956632196,33
3,2022,2024,2025,p_l10_s10_b2_e1_n100_tc50_buf4,"L=10, S=10, bins=2, E=1, top_n=100, tc50_buf2",10,10,2,1,100,0.6098485673873523,0.04748709795201305,0.03658702562003424,0.05736058134624132,-0.24428155182667333,-0.25557610678960296,0.8846727800118189,0.9149121739759326,0.044754077801096734,0.07031626093806842,0.20600918523775802,34
3,2022,2024,2025,p_l40_s5_b3_e1_n80_tc50_buf4,"L=40, S=5, bins=3, E=1, top_n=80, tc50_buf2",40,5,3,1,80,0.6010811960081074,0.07051987470621793,0.03971101209816941,0.12679465489207498,-0.21206388360572306,-0.21372644823967324,0.847046782255289,0.8849766595574445,0.062481791712647325,0.026574347913585265,0.20436685338570298,35
3,2022,2024,2025,p_l10_s5_b2_e1_n120_tc50_buf4,"L=10, S=5, bins=2, E=1, top_n=120, tc50_buf2",10,5,2,1,120,0.5967530843237542,0.04031373450685822,0.018634382902405155,0.032500488658924534,-0.2606015957376,-0.2739437233805323,0.8988101264271263,0.9301400630922834,0.032025820974988586,0.09813053484920144,0.20367554739666074,36
3,2022,2024,2025,p_l10_s10_b2_e1_n80_tc50_buf4,"L=10, S=10, bins=2, E=1, top_n=80, tc50_buf2",10,10,2,1,80,0.5964533165324684,0.06560613315195266,0.05452576951579413,0.1170947718152268,-0.23323795961984312,-0.2474135216495823,0.858942310693916,0.8925409983222478,0.06096834357673794,0.0777482737691524,0.20504255616007439,37
3,2022,2024,2025,p_l40_s3_b2_e1_n80_tc50_buf4,"L=40, S=3, bins=2, E=1, top_n=80, tc50_buf2",40,3,2,1,80,0.5887032723657144,0.06260440777627115,0.04246970167441155,0.10355708579755007,-0.2329413087846356,-0.23743054955751208,0.8622759785369032,0.8953244439871368,0.05930630928192834,0.06153424426291232,0.204965965501968,38
3,2022,2024,2025,p_l40_s10_b3_e1_n80_tc50_buf4,"L=40, S=10, bins=3, E=1, top_n=80, tc50_buf2",40,10,3,1,80,0.5873929941348301,0.07316808696301351,0.03567154769495651,0.1301975183140694,-0.21677690437546987,-0.21954904900267702,0.8482937222593112,0.8855320584670161,0.06356939318813393,0.049873250164107735,0.2023208762745795,39
3,2022,2024,2025,p_l40_s5_b2_e1_n100_tc50_buf4,"L=40, S=5, bins=2, E=1, top_n=100, tc50_buf2",40,5,2,1,100,0.5750645551942353,0.044102336142285155,0.026081392362683697,0.04373556754084923,-0.24448010253721286,-0.24640095572794407,0.8825629736587781,0.9123152333558298,0.048052895706613516,0.05645906091986467,0.20502849496153952,40
3,2022,2024,2025,p_l40_s5_b2_e1_n80_tc50_buf4,"L=40, S=5, bins=2, E=1, top_n=80, tc50_buf2",40,5,2,1,80,0.5606016587389696,0.06348230283692098,0.04095994770013234,0.1060126393133592,-0.23551733083327406,-0.23877742149266312,0.8538567954668072,0.8889871875533107,0.06189876644100331,0.05263659533066174,0.2040354972782255,41
3,2022,2024,2025,p_l40_s10_b2_e1_n100_tc50_buf4,"L=40, S=10, bins=2, E=1, top_n=100, tc50_buf2",40,10,2,1,100,0.5558030733960677,0.04338674400282838,0.02136964460852364,0.03926665773328959,-0.2426135812629125,-0.2489074434731221,0.8778801741396077,0.9104132027574698,0.04790191525215794,0.057525769342177,0.2019770053678009,42
3,2022,2024,2025,p_l10_s5_b2_e1_n100_tc50_buf4,"L=10, S=5, bins=2, E=1, top_n=100, tc50_buf2",10,5,2,1,100,0.5310961735014101,0.038679027756858025,0.011808194667761951,0.026684076760325928,-0.24678262756293817,-0.25876239214461827,0.8820138713833791,0.9163769909692577,0.041398470041108394,0.09306421485641633,0.2037070249961731,43
3,2022,2024,2025,p_l40_s10_b2_e1_n80_tc50_buf4,"L=40, S=10, bins=2, E=1, top_n=80, tc50_buf2",40,10,2,1,80,0.5284033773639611,0.06193481603842225,0.04075259691375588,0.09553687249079933,-0.23964939910198024,-0.24833586687784892,0.847265371133235,0.885103225301617,0.06319393957782701,0.05710028975056885,0.2018405774417441,44
3,2022,2024,2025,p_l10_s3_b2_e1_n120_tc50_buf4,"L=10, S=3, bins=2, E=1, top_n=120, tc50_buf2",10,3,2,1,120,0.5266274857548624,0.02921484615694915,-0.0002530906533053656,-0.004124568089991403,-0.2757929451946474,-0.28540103015524776,0.9047591589037514,0.9320204593225652,0.03509648512619275,0.08796156072682514,0.2035779077966776,45
3,2022,2024,2025,p_l20_s10_b2_e1_n80_tc50_buf4,"L=20, S=10, bins=2, E=1, top_n=80, tc50_buf2",20,10,2,1,80,0.4975548129017445,0.046480713529222895,0.029612002747186672,0.05068992487454007,-0.24051279040297935,-0.25633016335819825,0.8542209438773634,0.8890564435800905,0.06133180812611886,0.025144092770786726,0.20526622197874608,46
3,2022,2024,2025,p_l10_s3_b3_e1_n120_tc50_buf4,"L=10, S=3, bins=3, E=1, top_n=120, tc50_buf2",10,3,3,1,120,0.4932199854980011,0.021706539363830244,-0.011948810596748238,-0.028988567928188838,-0.28224623215900835,-0.29193975086362034,0.9049497379427058,0.9336159676304453,0.0320164964126438,0.06973452511464834,0.20366079932331324,47
3,2022,2024,2025,p_l10_s5_b3_e1_n100_tc50_buf4,"L=10, S=5, bins=3, E=1, top_n=100, tc50_buf2",10,5,3,1,100,0.48642367182482,0.03429167814795976,0.008855349648094979,0.012561966173441838,-0.25703796624593767,-0.27271361374273817,0.8756204678486492,0.9133123991028091,0.04033130873872645,0.09208860310897707,0.20347140756261817,48
3,2022,2024,2025,p_l10_s5_b3_e1_n80_tc50_buf4,"L=10, S=5, bins=3, E=1, top_n=80, tc50_buf2",10,5,3,1,80,0.3946920596183507,0.039861764861926656,0.007467327131988055,0.03067073288500918,-0.25301187087552585,-0.26952197801746125,0.8453117294081821,0.8904776268042885,0.05238312918452785,0.09323261514947578,0.2014684486301098,49
3,2022,2024,2025,p_l10_s3_b3_e1_n100_tc50_buf4,"L=10, S=3, bins=3, E=1, top_n=100, tc50_buf2",10,3,3,1,100,0.3610811029073591,0.0160165404941321,-0.0189902608034902,-0.04860371863616385,-0.31047320769178594,-0.3237380310738267,0.8932296200854581,0.9216092031949638,0.04406948133829221,0.08949131537281375,0.2040917556601653,50
3,2022,2024,2025,p_l10_s5_b2_e1_n80_tc50_buf4,"L=10, S=5, bins=2, E=1, top_n=80, tc50_buf2",10,5,2,1,80,0.34286558802731526,0.02494048664182142,-0.00276282333969724,-0.019876220297606516,-0.25794887197048144,-0.27065086572483954,0.8576603433184669,0.8959188704996048,0.056121867975565204,0.10755118725432905,0.20228269781422337,51
3,2022,2024,2025,p_l10_s3_b2_e1_n100_tc50_buf4,"L=10, S=3, bins=2, E=1, top_n=100, tc50_buf2",10,3,2,1,100,0.30249277609733694,0.004828522412703102,-0.02327251120458851,-0.084709278753482,-0.3072495625841125,-0.32191046747294494,0.8896949101196713,0.919101260516229,0.045482540567433005,0.10457433064818412,0.2036426924316352,52
3,2022,2024,2025,p_l10_s3_b2_e1_n80_tc50_buf4,"L=10, S=3, bins=2, E=1, top_n=80, tc50_buf2",10,3,2,1,80,0.15047969903131772,-0.007430984356411911,-0.02682964769374241,-0.12754626565173807,-0.3070487670769801,-0.3266240872097169,0.8647223256756961,0.8988458642898858,0.05954843681210034,0.11938863012776135,0.20230069840709738,53
3,2022,2024,2025,p_l10_s3_b3_e1_n80_tc50_buf4,"L=10, S=3, bins=3, E=1, top_n=80, tc50_buf2",10,3,3,1,80,0.09327279026063168,-0.014905552908609312,-0.04418850856037526,-0.15269079943006572,-0.3306223241990216,-0.34608307554555795,0.8660699517637833,0.9002634315348403,0.057884854550144395,0.08910422620139788,0.20244137567972362,54
